year,doy,hr,B_nT,Bx_GSE_nT,By_GSM_nT,Bz_GSM_nT,T_K,P,V,Kp_x10,R,Dst_nT,Ap_nT,F10.7,AE,AL,AU,Pc,Lyman_alpha
2017,221,11,5.3,-1.8,3.1,0.3,81773,4.3,400,10,12,3,4,73.4,173,-108,65,999.9,3.76
2017,221,12,5.9,3.3,4.5,-0.6,60875,3.8,434,13,12,1,5,73.4,214,-113,101,999.9,3.76
2017,221,13,6.2,0.4,6.1,-1,49842,3,419,13,12,-1,5,73.4,223,-133,90,999.9,3.76
2017,221,14,5.4,2.4,4.5,-0.5,48082,3.9,437,13,12,1,5,73.4,151,-76,75,999.9,3.76
2017,221,15,5.2,1.5,4.8,-0.6,38934,3.5,439,10,12,2,4,73.4,63,-37,26,999.9,3.76
2017,221,16,4.5,0,3.8,0.7,45943,3.4,424,10,12,2,4,73.4,129,-99,30,999.9,3.76
2017,221,17,4,-2.2,2.1,-2.2,76722,4.4,388,10,12,5,4,73.4,118,-73,44,999.9,3.76
2017,221,18,4.1,-2.2,1.6,-2.2,63630,4.5,387,13,12,5,5,73.4,140,-89,51,999.9,3.76
2017,221,19,3.9,-0.9,2.7,-1.2,73168,5.3,388,13,12,3,5,73.4,128,-73,55,999.9,3.76
2017,221,20,3.2,0,2.5,-0.1,61309,5.1,396,13,12,1,5,73.4,52,-21,31,999.9,3.76
2017,221,21,4.1,-0.4,3.5,-0.6,48729,4.4,394,10,12,-1,4,73.4,53,-14,38,999.9,3.76
2017,221,22,3.9,-1.2,2.5,0.7,56909,4.6,391,10,12,0,4,73.4,126,-80,46,999.9,3.76
2017,221,23,3.5,-1.4,0.1,-1.1,75714,4.8,401,10,12,3,4,73.4,76,-16,60,999.9,3.76
2017,222,0,4,-2.9,0.9,-2.4,91146,5.2,395,0,14,3,0,73,49,1,50,999.9,3.74
2017,222,1,3.3,-1.8,0.1,-1.5,88464,4.9,398,0,14,3,0,73,56,0,56,999.9,3.74
2017,222,2,3.6,-1.3,-2.6,1.8,69825,4.7,399,0,14,5,0,73,58,1,59,999.9,3.74
2017,222,3,3.4,-2.3,-0.4,-0.7,87090,4.7,399,10,14,4,4,73,63,-1,63,999.9,3.74
2017,222,4,3.5,-3.1,1.2,-0.8,87537,5.3,400,10,14,4,4,73,64,-2,63,999.9,3.74
2017,222,5,3.6,-3.3,0.6,0.1,93168,5.5,398,10,14,4,4,73,77,-4,73,999.9,3.74
2017,222,6,3.6,-3.3,-0.2,0.3,80991,5.4,397,13,14,5,5,73,71,-9,62,999.9,3.74
2017,222,7,3.3,-2.6,-0.4,1.4,86367,5.4,398,13,14,2,5,73,81,-36,45,999.9,3.74
2017,222,8,3.4,-3.2,0.2,0,86947,5.6,393,13,14,1,5,73,143,-99,43,999.9,3.74
2017,222,9,3.7,-1.7,2.4,-0.6,73211,5.1,400,13,14,1,5,73,261,-202,59,999.9,3.74
2017,222,10,3.5,-2.7,1.2,0.4,90332,5.4,393,13,14,2,5,73,244,-169,75,999.9,3.74
2017,222,11,3.4,-2.7,1.1,-0.7,88074,5.4,393,13,14,1,5,73,173,-115,57,999.9,3.74
2017,222,12,3.8,-3.4,0.4,-1.6,92023,5.7,389,20,14,1,7,73,92,-45,47,999.9,3.74
2017,222,13,3.9,-3.8,0.2,-0.1,97879,5.7,382,20,14,5,7,73,80,-22,59,999.9,3.74
2017,222,14,4,-2.5,1.8,0.3,77913,5.4,389,20,14,8,7,73,75,-21,54,999.9,3.74
2017,222,15,4.3,-1,2.7,-1,51595,5.1,400,10,14,13,4,73,75,-28,47,999.9,3.74
2017,222,16,4.5,0.4,4.2,-0.5,48997,5,404,10,14,13,4,73,105,-72,33,999.9,3.74
2017,222,17,4.4,0,4.3,-0.3,46796,5.1,401,10,14,14,4,73,86,-59,27,999.9,3.74
2017,222,18,4.6,-1.1,4.2,1,50615,5,394,3,14,14,2,73,38,-16,23,999.9,3.74
2017,222,19,4.5,-1.4,3.4,2.2,53036,5.2,389,3,14,17,2,73,40,-16,24,999.9,3.74
2017,222,20,4.5,-2.8,2.2,1.9,64599,5.6,379,3,14,17,2,73,56,-31,25,999.9,3.74
2017,222,21,4.8,-1.8,4.1,-0.9,43855,5.6,384,17,14,14,6,73,66,-31,35,999.9,3.74
2017,222,22,5.3,-2.2,4.5,-0.9,41840,5.4,383,17,14,9,6,73,120,-64,57,999.9,3.74
2017,222,23,5.5,-2.7,4.3,1.8,45861,5.6,378,17,14,4,6,73,109,-44,66,999.9,3.74
2017,223,0,5.3,-2.4,3.9,2,53694,5.6,379,17,12,2,6,71.7,54,-6,48,999.9,3.71
2017,223,1,4.4,-3,2.8,-0.6,44773,8.9,375,17,12,7,6,71.7,72,-3,69,999.9,3.71
2017,223,2,2.3,-1.3,1.1,0,29158,13,380,17,12,13,6,71.7,64,1,65,999.9,3.71
2017,223,3,3.1,-1.1,-0.6,-1.7,28666,12.9,378,17,12,12,6,71.7,92,-8,85,999.9,3.71
2017,223,4,4.7,2.3,-4,0,53848,10,385,17,12,8,6,71.7,150,-59,90,999.9,3.71
2017,223,5,6.9,2.9,-5.9,0.4,56554,5.7,384,17,12,-1,6,71.7,147,-61,86,999.9,3.71
2017,223,6,7.2,4.6,-4.6,2,48065,5.5,375,13,12,-1,5,71.7,192,-114,78,999.9,3.71
2017,223,7,6.6,3.7,-4.9,0.9,55140,6.1,373,13,12,1,5,71.7,89,-19,70,999.9,3.71
2017,223,8,6.3,3.5,-3.5,3,91287,5.3,392,13,12,5,5,71.7,77,-16,61,999.9,3.71
2017,223,9,6.9,4.8,-4.2,0.9,110093,5.4,388,13,12,6,5,71.7,57,-13,45,999.9,3.71
2017,223,10,7.2,4.9,-4.6,1,109739,5.4,387,13,12,9,5,71.7,81,-21,59,999.9,3.71
2017,223,11,7.8,5,-4.8,3.5,63524,5,399,13,12,9,5,71.7,89,-35,53,999.9,3.71
2017,223,12,8.1,5.2,-5.6,2.4,66586,5,399,13,12,10,5,71.7,70,-36,35,999.9,3.71
2017,223,13,8.3,4.5,-5.6,0.6,78614,5.4,397,13,12,11,5,71.7,58,-29,29,999.9,3.71
2017,223,14,8.2,4.8,-6.3,-1.8,73825,6.3,388,13,12,11,5,71.7,113,-63,50,999.9,3.71
2017,223,15,7.8,5.5,-4.8,0,58807,7.8,385,17,12,13,6,71.7,295,-238,57,999.9,3.71
2017,223,16,8.5,7.1,-2.5,3.3,83647,5.8,399,17,12,10,6,71.7,99,-48,51,999.9,3.71
2017,223,17,8.3,6.1,-4.7,2.7,151408,6.2,422,17,12,13,6,71.7,41,-16,25,999.9,3.71
2017,223,18,9.7,1.5,-6.3,-6,141888,5.7,415,30,12,14,15,71.7,59,-24,35,999.9,3.71
2017,223,19,10.1,6.9,-6.4,-2.6,128246,5,435,30,12,6,15,71.7,343,-228,115,999.9,3.71
2017,223,20,9.1,6,-4.4,4.5,173359,6,441,30,12,2,15,71.7,351,-223,129,999.9,3.71
2017,223,21,7.4,-0.1,-2.1,6,222688,7,470,13,12,10,5,71.7,57,-14,42,999.9,3.71
2017,223,22,7.3,3.8,-3.8,3.4,227514,7.7,451,13,12,13,5,71.7,51,-9,42,999.9,3.71
2017,223,23,6.1,-2,0.4,2.3,235778,7.6,485,13,12,14,5,71.7,57,-6,51,999.9,3.71
2017,224,0,7.4,3.7,-3.6,1.8,310041,7.9,475,27,13,12,12,72.2,70,-3,66,999.9,3.68
2017,224,1,10.3,5.5,-4.5,0.3,354411,5.5,521,27,13,5,12,72.2,93,-13,79,999.9,3.68
2017,224,2,11.4,5.6,-6.8,0.8,408490,6.2,530,27,13,4,12,72.2,285,-103,182,999.9,3.68
2017,224,3,9.9,6.2,-6.1,2.7,412129,6.5,525,33,13,1,18,72.2,426,-267,159,999.9,3.68
2017,224,4,10.1,5.4,-7.9,1.4,345791,5.6,536,33,13,3,18,72.2,206,-91,115,999.9,3.68
2017,224,5,10.6,5.8,-8,2.2,330338,5.1,537,33,13,3,18,72.2,88,-7,82,999.9,3.68
2017,224,6,10.7,7.2,-7.3,1.4,296318,4.7,521,20,13,4,7,72.2,98,-16,83,999.9,3.68
2017,224,7,10.7,6.2,-7.7,1.3,312105,4.4,527,20,13,3,7,72.2,204,-96,108,999.9,3.68
2017,224,8,11.6,4.6,-8.7,5.9,359954,3.5,542,20,13,0,7,72.2,111,-61,50,999.9,3.68
2017,224,9,11.2,5.8,-8.4,3.6,292049,3.9,539,10,13,4,4,72.2,67,-13,54,999.9,3.68
2017,224,10,10.9,5.9,-7.2,5.4,274034,3.6,538,10,13,6,4,72.2,70,-22,48,999.9,3.68
2017,224,11,10.3,-0.4,-6.9,6.4,233162,3.5,570,10,13,11,4,72.2,61,-20,41,999.9,3.68
2017,224,12,10,-1.5,-8.1,4.2,217046,3.7,574,13,13,11,5,72.2,82,-34,48,999.9,3.68
2017,224,13,9.7,3.9,-7.4,4.4,276890,2.7,563,13,13,9,5,72.2,83,-35,49,999.9,3.68
2017,224,14,8.9,5,-5.6,4.1,261523,2.7,553,13,13,9,5,72.2,169,-105,65,999.9,3.68
2017,224,15,8.4,4.4,-5.7,2.8,254728,2.7,553,7,13,10,3,72.2,64,-35,29,999.9,3.68
2017,224,16,7.8,5.7,-4.1,1.3,244475,3,552,7,13,10,3,72.2,55,-26,29,999.9,3.68
2017,224,17,6.6,3.1,-3.4,-0.5,290591,3.1,582,7,13,10,3,72.2,59,-25,34,999.9,3.68
2017,224,18,6.4,2.7,-3.6,0.2,242734,3,587,27,13,8,12,72.2,95,-41,54,999.9,3.68
2017,224,19,6.2,5.2,-1.8,0.4,176040,2.8,569,27,13,2,12,72.2,238,-160,78,999.9,3.68
2017,224,20,5.6,4.9,-1,-1.4,195813,2.8,568,27,13,-2,12,72.2,330,-232,98,999.9,3.68
2017,224,21,4.8,3.7,-1.9,-0.2,242390,2.7,568,27,13,-3,12,72.2,132,-63,69,999.9,3.68
2017,224,22,5,1.9,-2.9,0.4,249676,2.6,586,27,13,-1,12,72.2,131,-58,73,999.9,3.68
2017,224,23,5.1,2.4,-1.1,-2.4,221088,2.4,575,27,13,-2,12,72.2,340,-206,134,999.9,3.68
2017,225,0,6,3.1,-4.6,-0.1,174800,2.3,555,23,12,-9,9,70,428,-271,157,999.9,3.65
2017,225,1,6,3.9,-4.3,0.7,117644,2,536,23,12,-8,9,70,164,-70,94,999.9,3.65
2017,225,2,5.8,3.5,-4.5,-0.2,113745,2,535,23,12,-4,9,70,153,-31,122,999.9,3.65
2017,225,3,6,3.4,-4.6,0.5,113280,1.8,544,20,12,-1,7,70,256,-147,109,999.9,3.65
2017,225,4,5.7,3.3,-3.8,-1.3,139581,2,548,20,12,1,7,70,190,-74,117,999.9,3.65
2017,225,5,5.7,2.2,-4.8,1,156232,1.8,563,20,12,0,7,70,138,-42,96,999.9,3.65
2017,225,6,5.4,2.8,-2.8,1.1,206321,2.1,565,17,12,0,6,70,121,-45,75,999.9,3.65
2017,225,7,5.8,1.5,-4.3,3.4,162724,1.9,577,17,12,0,6,70,169,-115,53,999.9,3.65
2017,225,8,5.2,2.4,-3.3,1.1,224398,2.2,575,17,12,1,6,70,49,-6,43,999.9,3.65
2017,225,9,5,1.4,-2.9,2.7,248471,2.1,576,13,12,1,5,70,68,-23,45,999.9,3.65
2017,225,10,5,3.8,-1,-2.7,147897,2.3,573,13,12,2,5,70,82,-34,48,999.9,3.65
2017,225,11,4.7,2.8,-2.1,0.6,179605,2.3,572,13,12,0,5,70,259,-151,109,999.9,3.65
2017,225,12,4.6,2.7,-2.3,1.1,166841,2.1,565,20,12,-1,7,70,227,-143,84,999.9,3.65
2017,225,13,4.3,1.7,-2.2,2,184128,2.4,591,20,12,-2,7,70,85,-47,38,999.9,3.65
2017,225,14,4.4,2.4,-2.3,1,177905,2.4,586,20,12,1,7,70,75,-22,53,999.9,3.65
2017,225,15,4.2,2.3,-2.7,0.7,172774,2.4,584,13,12,4,5,70,130,-83,47,999.9,3.65
2017,225,16,4.3,2.9,-2.4,-0.4,148379,2.4,579,13,12,4,5,70,84,-62,22,999.9,3.65
2017,225,17,4.2,3.1,-2,-1.1,134836,2.3,571,13,12,4,5,70,157,-118,39,999.9,3.65
2017,225,18,4.5,1.2,-3.3,1.2,124579,1.8,597,17,12,0,6,70,203,-157,46,999.9,3.65
2017,225,19,4.8,1.8,-4.1,0.9,106294,1.7,595,17,12,-2,6,70,128,-93,35,999.9,3.65
2017,225,20,4.8,1,-4.5,0.2,93673,1.7,602,17,12,1,6,70,93,-40,52,999.9,3.65
2017,225,21,4.8,1.6,-4.4,0.3,103084,2.1,595,20,12,4,7,70,210,-135,75,999.9,3.65
2017,225,22,4.9,1.3,-4.6,-0.1,111286,2.5,593,20,12,6,7,70,212,-145,67,999.9,3.65
2017,225,23,5,1.2,-4.5,-0.6,111930,2.5,581,20,12,4,7,70,122,-46,75,999.9,3.65
2017,226,0,4.7,1.6,-3.7,-2.1,96316,2.1,570,20,13,-1,7,74.9,254,-119,135,999.9,3.62
2017,226,1,4.1,0.3,-3.3,-2,124328,2,551,20,13,-4,7,74.9,270,-131,139,999.9,3.62
2017,226,2,4.3,2.5,-2,2,136545,1.7,512,20,13,-6,7,74.9,122,-45,78,999.9,3.62
2017,226,3,4.7,1.9,-3.4,0.3,124249,1.7,517,10,13,-3,4,74.9,39,-14,25,999.9,3.62
2017,226,4,4.6,2,-3.7,0.6,118926,1.6,512,10,13,-2,4,74.9,44,-2,42,999.9,3.62
2017,226,5,4.7,4.4,0.7,1,71521,1.2,481,10,13,-4,4,74.9,63,-5,57,999.9,3.62
2017,226,6,4.9,4.4,1.3,1.4,89635,1.2,481,3,13,-4,2,74.9,33,-4,28,999.9,3.62
2017,226,7,4.9,4.2,-0.3,2,97432,1.3,484,3,13,-3,2,74.9,32,-6,26,999.9,3.62
2017,226,8,4.8,4.4,0.8,0.4,93988,1.2,472,3,13,-2,2,74.9,37,-13,24,999.9,3.62
2017,226,9,4.8,4.2,1.2,-1.4,117245,1.3,471,10,13,-2,4,74.9,45,-22,24,999.9,3.62
2017,226,10,4.6,4.2,0,-1.1,99518,1.2,464,10,13,1,4,74.9,56,-39,17,999.9,3.62
2017,226,11,4.6,3.7,1.2,-1.9,116565,1.3,470,10,13,3,4,74.9,76,-27,49,999.9,3.62
2017,226,12,4.5,3.4,0.3,-1.4,113630,1.3,470,13,13,2,5,74.9,306,-193,113,999.9,3.62
2017,226,13,4.4,3.5,-1.7,-1.5,125767,1.4,465,13,13,-2,5,74.9,221,-148,72,999.9,3.62
2017,226,14,4.3,3.1,-0.3,-2,125558,1.5,461,13,13,0,5,74.9,67,-24,42,999.9,3.62
2017,226,15,4.1,0.6,-3,0.5,78220,1.8,465,10,13,2,4,74.9,160,-114,45,999.9,3.62
2017,226,16,4.2,2.5,-2.4,-0.5,67900,1.8,453,10,13,1,4,74.9,81,-59,22,999.9,3.62
2017,226,17,4.1,3.4,-1.7,-1,53908,1.8,435,10,13,0,4,74.9,107,-65,42,999.9,3.62
2017,226,18,4,3.7,-0.9,-0.9,61943,1.7,428,10,13,-4,4,74.9,181,-136,45,999.9,3.62
2017,226,19,3,0.9,-1.8,0.7,77975,2.5,453,10,13,-3,4,74.9,128,-88,39,999.9,3.62
2017,226,20,2.7,0.2,-1.9,-0.8,66888,2.7,457,10,13,1,4,74.9,56,-22,33,999.9,3.62
2017,226,21,3,-1.1,-1.5,1.9,52016,2.7,460,10,13,5,4,74.9,63,-25,38,999.9,3.62
2017,226,22,3.1,2.2,-1.6,-0.7,62135,2.9,433,10,13,7,4,74.9,52,-16,36,999.9,3.62
2017,226,23,2.9,0.8,-1.4,-1.9,49629,2.9,439,10,13,4,4,74.9,68,-16,52,999.9,3.62
2017,227,0,2.8,0.4,-1.6,-0.6,48742,3.1,436,7,22,4,3,76.1,62,-14,48,999.9,3.61
2017,227,1,3.2,-2.5,-1.8,0,35654,3.2,452,7,22,2,3,76.1,63,-14,49,999.9,3.61
2017,227,2,3.2,-2.5,-0.9,-0.3,40685,3.6,451,7,22,3,3,76.1,78,-12,67,999.9,3.61
2017,227,3,3.3,2.4,-2.1,0.6,62269,3.9,411,10,22,1,4,76.1,87,-16,72,999.9,3.61
2017,227,4,3.2,1.9,-2.4,-0.2,56719,3.6,413,10,22,2,4,76.1,79,-23,56,999.9,3.61
2017,227,5,3.4,2.5,-2,0.1,43499,3.4,408,10,22,2,4,76.1,132,-43,89,999.9,3.61
2017,227,6,3.4,2.2,-2.1,1.1,40166,3.5,410,3,22,4,2,76.1,85,-30,55,999.9,3.61
2017,227,7,3.2,1,-2.5,1.3,36613,3.5,412,3,22,6,2,76.1,60,-10,51,999.9,3.61
2017,227,8,3.2,-0.2,-3.1,0.1,32404,3.8,415,3,22,7,2,76.1,61,-17,44,999.9,3.61
2017,227,9,3.3,1.4,-1.9,1.8,41051,3.4,409,3,22,4,2,76.1,65,-23,41,999.9,3.61
2017,227,10,3.6,2.2,-2.1,1.7,39952,3.1,399,3,22,7,2,76.1,39,-19,20,999.9,3.61
2017,227,11,3.3,2.4,-1.9,1.1,54965,3.3,402,3,22,9,2,76.1,51,-23,29,999.9,3.61
2017,227,12,3.1,2.2,-2,0.7,58203,3.7,397,0,22,8,0,76.1,57,-21,36,999.9,3.61
2017,227,13,2.9,1.7,-1.8,1.5,42023,3.9,395,0,22,4,0,76.1,68,-30,38,999.9,3.61
2017,227,14,2.9,2.2,-1.7,0.7,45083,4.5,393,0,22,3,0,76.1,75,-38,36,999.9,3.61
2017,227,15,2.9,2.4,-1.4,0.7,45003,4.6,390,3,22,5,2,76.1,64,-28,36,999.9,3.61
2017,227,16,2.8,1.7,-1.9,0.8,39328,4.8,389,3,22,7,2,76.1,42,-8,35,999.9,3.61
2017,227,17,3.1,2.6,-1.4,0.3,36747,4.8,384,3,22,7,2,76.1,32,-4,27,999.9,3.61
2017,227,18,2.9,2.6,-1.2,0.1,41282,5.3,381,3,22,6,2,76.1,30,-7,23,999.9,3.61
2017,227,19,2.5,0.7,-1.8,0.8,22911,6.3,377,3,22,10,2,76.1,37,-12,26,999.9,3.61
2017,227,20,2.6,2.3,-1,-0.2,16692,7.6,374,3,22,12,2,76.1,44,-16,28,999.9,3.61
2017,227,21,2.9,2.5,-0.8,-1.1,15045,8,376,10,22,13,4,76.1,53,-20,34,999.9,3.61
2017,227,22,2.9,2.5,-0.7,-1.2,13240,9.4,370,10,22,13,4,76.1,39,-5,34,999.9,3.61
2017,227,23,2.8,2.6,-0.6,-0.5,16097,9.3,370,10,22,13,4,76.1,78,-39,38,999.9,3.61
2017,228,0,2.8,2.5,-0.8,-0.9,16714,10.8,368,13,33,14,5,79.2,67,-22,45,999.9,3.63
2017,228,1,2.8,1.9,-0.3,-1.9,17890,12.5,367,13,33,15,5,79.2,54,-17,36,999.9,3.63
2017,228,2,3.7,-1.1,0.2,1,35964,7,370,13,33,11,5,79.2,65,-13,51,999.9,3.63
2017,228,3,4.5,-2.9,2.5,2.1,40731,6,365,7,33,9,3,79.2,42,-10,32,999.9,3.63
2017,228,4,4.9,-2.8,3.5,0.8,39974,6.3,360,7,33,10,3,79.2,32,-5,27,999.9,3.63
2017,228,5,5,-1.7,4.2,-1.8,36345,5.8,361,7,33,8,3,79.2,55,-1,55,999.9,3.63
2017,228,6,5.1,-0.5,3.6,-3.4,30445,5.3,369,10,33,5,4,79.2,219,-105,114,999.9,3.63
2017,228,7,5.5,-1.8,4.2,-2.8,28525,4.7,368,10,33,0,4,79.2,256,-155,100,999.9,3.63
2017,228,8,5.6,-3,4.6,-0.9,27265,4.6,362,10,33,-1,4,79.2,176,-91,85,999.9,3.63
2017,228,9,5.1,-2.7,4.1,-1.5,26161,7,360,13,33,4,5,79.2,102,-30,71,999.9,3.63
2017,228,10,4.9,-2,3.4,-2.8,19689,10.2,358,13,33,10,5,79.2,156,-76,80,999.9,3.63
2017,228,11,4.4,-0.4,3,-2,24502,12.2,361,13,33,13,5,79.2,184,-85,100,999.9,3.63
2017,228,12,5.7,-3.7,3.5,0.4,26908,8.8,359,13,33,10,5,79.2,171,-80,92,999.9,3.63
2017,228,13,6,-3.9,3.4,2.2,50813,6.1,372,13,33,5,5,79.2,62,-20,42,999.9,3.63
2017,228,14,5.5,-2.9,3.2,-1.1,89014,6.1,392,13,33,6,5,79.2,62,-8,53,999.9,3.63
2017,228,15,5.6,-3.3,4.1,-1.3,98453,6.4,392,13,33,8,5,79.2,99,-48,51,999.9,3.63
2017,228,16,6,-3,4.7,-2,77178,7.1,390,13,33,8,5,79.2,124,-82,43,999.9,3.63
2017,228,17,6.6,-3.1,5.2,-1.5,66494,8.1,394,13,33,6,5,79.2,181,-118,64,999.9,3.63
2017,228,18,7.4,-3,6.1,-2.5,67259,9,399,20,33,5,7,79.2,195,-125,71,999.9,3.63
2017,228,19,7.5,-2.8,5.7,-4,58698,8.8,396,20,33,5,7,79.2,282,-210,72,999.9,3.63
2017,228,20,7.4,-3.2,6.2,-1.8,55254,9.5,398,20,33,5,7,79.2,272,-174,97,999.9,3.63
2017,228,21,6.7,-1.4,3.8,-3,53582,10.3,405,20,33,8,7,79.2,148,-62,87,999.9,3.63
2017,228,22,8.1,-4.7,6.2,0.3,54819,9.9,397,20,33,6,7,79.2,185,-88,97,999.9,3.63
2017,228,23,8.1,-5.5,4.2,-1.1,80214,10.6,399,20,33,8,7,79.2,259,-174,85,999.9,3.63
2017,229,0,8.9,-6.9,4.5,-0.7,96399,12.1,399,27,45,8,12,78.5,462,-270,192,999.9,3.64
2017,229,1,8.5,-5.3,-0.4,5.7,102770,11.5,403,27,45,5,12,78.5,166,-81,84,999.9,3.64
2017,229,2,8.2,-6.1,4.4,1.2,106941,11.4,401,27,45,9,12,78.5,66,-3,62,999.9,3.64
2017,229,3,7.7,-5.3,4.3,0.9,130050,11.2,407,20,45,6,7,78.5,116,-24,92,999.9,3.64
2017,229,4,7.8,-4,2.3,2.6,132000,10.3,420,20,45,3,7,78.5,143,-58,85,999.9,3.64
2017,229,5,8.2,-5.5,4.8,2.4,152389,9.7,428,20,45,4,7,78.5,165,-103,62,999.9,3.64
2017,229,6,9.8,-3.8,5.2,-2.4,135406,10.7,439,47,45,7,39,78.5,58,-9,50,999.9,3.64
2017,229,7,9.7,-1,4.1,-7.4,143726,12.5,455,47,45,9,39,78.5,259,-134,125,999.9,3.64
2017,229,8,11.9,-4.3,4.7,-0.2,153947,9.2,465,47,45,-5,39,78.5,785,-599,185,999.9,3.64
2017,229,9,12.5,-2,3.5,-4.6,275976,6.5,503,47,45,-16,39,78.5,627,-380,247,999.9,3.64
2017,229,10,11.7,-5.1,7.3,-3.2,258502,8.2,512,47,45,-24,39,78.5,474,-233,241,999.9,3.64
2017,229,11,11.1,-4.2,5.3,-5.9,254450,9.3,514,47,45,-18,39,78.5,731,-581,150,999.9,3.64
2017,229,12,10.7,-8.3,2.9,-2.4,244288,9.9,497,47,45,-13,39,78.5,946,-704,241,999.9,3.64
2017,229,13,10.7,-4,7.9,-3,230474,9,514,47,45,-15,39,78.5,585,-322,263,999.9,3.64
2017,229,14,10.5,-6.1,6.7,-1.9,202017,8.3,491,47,45,-14,39,78.5,724,-432,292,999.9,3.64
2017,229,15,10.7,-6.1,6.9,-1.6,223151,8.5,499,30,45,-13,15,78.5,353,-190,163,999.9,3.64
2017,229,16,10.4,-6.2,5.3,-3.5,179652,8.6,500,30,45,-14,15,78.5,208,-89,119,999.9,3.64
2017,229,17,10,-6.4,5.3,-3,181025,8.8,499,30,45,-17,15,78.5,410,-212,198,999.9,3.64
2017,229,18,8.9,-5.1,6.8,0.5,188441,7.5,514,37,45,-24,22,78.5,589,-401,188,999.9,3.64
2017,229,19,7.4,-3.1,4.7,-0.5,197590,7.6,539,37,45,-20,22,78.5,293,-189,105,999.9,3.64
2017,229,20,6.3,-3.1,2.7,1.1,195788,7.4,541,37,45,-16,22,78.5,158,-90,67,999.9,3.64
2017,229,21,7.2,-2.3,6.1,-1.7,181817,7,547,37,45,-16,22,78.5,109,-39,70,999.9,3.64
2017,229,22,6.9,-3.8,4,1.4,168796,6.7,534,37,45,-20,22,78.5,396,-240,156,999.9,3.64
2017,229,23,7,-5.9,1,1.2,160405,6.5,518,37,45,-20,22,78.5,328,-203,125,999.9,3.64
2017,230,0,7.6,-5.1,2.3,1.9,156662,5.6,538,43,45,-18,32,82,238,-141,97,999.9,3.67
2017,230,1,7.5,-4.5,4.6,-1.5,247321,5.8,567,43,45,-17,32,82,498,-335,163,999.9,3.67
2017,230,2,7.5,-5.2,2.8,-1.4,231081,5.5,565,43,45,-8,32,82,420,-305,115,999.9,3.67
2017,230,3,6.8,-2.1,2.5,-4.4,226370,4.5,601,30,45,-12,15,82,410,-262,148,999.9,3.67
2017,230,4,6.9,-3.4,-2.8,2,200845,5.1,602,30,45,-12,15,82,173,-101,72,999.9,3.67
2017,230,5,6.6,-3.7,-2.4,4.4,175507,4,598,30,45,-10,15,82,92,-50,43,999.9,3.67
2017,230,6,6.4,-4.4,-2.5,2.1,171843,4.4,589,17,45,-11,6,82,164,-70,95,999.9,3.67
2017,230,7,6,-4.9,0.1,0.4,148789,4.3,583,17,45,-15,6,82,179,-78,102,999.9,3.67
2017,230,8,5.8,-4.8,-0.9,0.9,158074,4.1,582,17,45,-16,6,82,180,-92,88,999.9,3.67
2017,230,9,5.7,-2.2,2.4,-1.4,159302,3.9,593,30,45,-12,15,82,468,-300,167,999.9,3.67
2017,230,10,5.7,-3.6,3.1,-0.5,190693,3.9,570,30,45,-8,15,82,227,-149,78,999.9,3.67
2017,230,11,6,-2.7,3.2,-1.9,173847,3.8,566,30,45,-8,15,82,102,-25,77,999.9,3.67
2017,230,12,5.8,-2.6,4.1,-1.5,153106,3.6,562,37,45,-12,22,82,462,-280,182,999.9,3.67
2017,230,13,5.4,-3.4,1.3,-2.6,173734,4.7,559,37,45,-16,22,82,760,-594,166,999.9,3.67
2017,230,14,5.3,-3.7,2.2,0.8,149248,5,555,37,45,-24,22,82,746,-553,193,999.9,3.67
2017,230,15,5.3,-3.7,2.5,1.1,130178,5.2,551,30,45,-18,15,82,300,-207,93,999.9,3.67
2017,230,16,6,-3.2,2.2,-2.4,131394,5.6,555,30,45,-14,15,82,170,-97,73,999.9,3.67
2017,230,17,6.4,1.7,0.1,-4.5,135419,5.3,595,30,45,-17,15,82,420,-216,204,999.9,3.67
2017,230,18,5.9,-1.8,3.2,-2.2,160131,5.4,571,47,45,-26,39,82,1090,-808,282,999.9,3.67
2017,230,19,5.5,-2.8,-0.5,-0.5,181373,5.7,565,47,45,-24,39,82,734,-524,210,999.9,3.67
2017,230,20,5.3,-3.5,1.6,-0.9,204574,5.4,562,47,45,-19,39,82,282,-190,92,999.9,3.67
2017,230,21,5.9,-1.9,1.3,-0.9,225914,5.6,580,27,45,-8,12,82,303,-197,106,999.9,3.67
2017,230,22,5.4,-3.6,2.7,0.9,219825,5.2,566,27,45,-6,12,82,245,-185,60,999.9,3.67
2017,230,23,5.4,-3.2,2.4,-0.7,200147,4.9,576,27,45,-9,12,82,272,-185,86,999.9,3.67
2017,231,0,6.3,-1.6,3.7,-3.4,189527,4.4,595,43,50,-12,32,88.9,447,-304,142,999.9,3.66
2017,231,1,6.5,-5.3,-0.1,2.3,170391,4.8,576,43,50,-15,32,88.9,911,-669,242,999.9,3.66
2017,231,2,6.1,-3.9,0.4,-1.1,205336,4.8,586,43,50,-13,32,88.9,519,-313,206,999.9,3.66
2017,231,3,6.3,-4.2,0.8,1.1,191519,4.9,585,33,50,-14,18,88.9,253,-113,141,999.9,3.66
2017,231,4,7,-1.6,3.9,-2.6,203104,4,621,33,50,-13,18,88.9,180,-51,129,999.9,3.66
